"iteration","scenario","ratio","method","beta","se","p_value","n_matched_cases","n_discordant","matched_mac","ratio_label"
656,"Negative control",6,"PC-adjusted GWAS",0.236977658330921,0.116571248606196,0.0420626556209435,,,,"1:6"
656,"Negative control",6,"Matching + CLR",0.1614450934225,0.147945134637609,0.274656880560725,2500,321,343,"1:6"
656,"Positive control",1,"Oracle GWAS",0.325281533532832,0.135869732246966,0.0166626073095075,,,,"1:1"
656,"Positive control",1,"Standard GWAS",0.576745420618422,0.135218005353114,1.99633362172852e-05,,,,"1:1"
656,"Positive control",1,"PC-adjusted GWAS",0.374187830115088,0.135875186255889,0.00588882296095783,,,,"1:1"
656,"Positive control",1,"Matching + CLR",0.167054084663166,0.236524958334095,0.479500122186953,2500,72,74,"1:1"
656,"Positive control",4,"Oracle GWAS",0.325281533532832,0.135869732246966,0.0166626073095075,,,,"1:4"
656,"Positive control",4,"Standard GWAS",0.576745420618422,0.135218005353114,1.99633362172852e-05,,,,"1:4"
656,"Positive control",4,"PC-adjusted GWAS",0.374187830115088,0.135875186255889,0.00588882296095783,,,,"1:4"
656,"Positive control",4,"Matching + CLR",0.195386061060281,0.181981165585673,0.28222543324346,2500,167,172,"1:4"
656,"Positive control",6,"Oracle GWAS",0.325281533532832,0.135869732246966,0.0166626073095075,,,,"1:6"
656,"Positive control",6,"Standard GWAS",0.576745420618422,0.135218005353114,1.99633362172852e-05,,,,"1:6"
656,"Positive control",6,"PC-adjusted GWAS",0.374187830115088,0.135875186255889,0.00588882296095783,,,,"1:6"
656,"Positive control",6,"Matching + CLR",0.227693653056959,0.175689182332836,0.194039669208178,2500,221,232,"1:6"
657,"Negative control",1,"Oracle GWAS",0.044243671121225,0.117042877897808,0.70542130659206,,,,"1:1"
657,"Negative control",1,"Standard GWAS",0.708467783041491,0.115433682258418,8.38596632403216e-10,,,,"1:1"
657,"Negative control",1,"PC-adjusted GWAS",0.162765200414536,0.119380271098149,0.172750837895217,,,,"1:1"
657,"Negative control",1,"Matching + CLR",0.0444517625708339,0.210870583918324,0.833028893719521,2500,90,90,"1:1"
657,"Negative control",4,"Oracle GWAS",0.044243671121225,0.117042877897808,0.70542130659206,,,,"1:4"
657,"Negative control",4,"Standard GWAS",0.708467783041491,0.115433682258418,8.38596632403216e-10,,,,"1:4"
657,"Negative control",4,"PC-adjusted GWAS",0.162765200414536,0.119380271098149,0.172750837895217,,,,"1:4"
657,"Negative control",4,"Matching + CLR",-0.0164186142254824,0.165821730305771,0.92112655543606,2500,222,233,"1:4"
657,"Negative control",6,"Oracle GWAS",0.044243671121225,0.117042877897808,0.70542130659206,,,,"1:6"
657,"Negative control",6,"Standard GWAS",0.708467783041491,0.115433682258418,8.38596632403216e-10,,,,"1:6"
657,"Negative control",6,"PC-adjusted GWAS",0.162765200414536,0.119380271098149,0.172750837895217,,,,"1:6"
657,"Negative control",6,"Matching + CLR",-0.0290680203688778,0.160292041375145,0.856092531547504,2500,308,330,"1:6"
657,"Positive control",1,"Oracle GWAS",0.278470014215473,0.137172723098548,0.0423495843086379,,,,"1:1"
657,"Positive control",1,"Standard GWAS",0.508308300509551,0.136503232594472,0.000196260297883226,,,,"1:1"
657,"Positive control",1,"PC-adjusted GWAS",0.312563031647328,0.137208508421843,0.0227256876746023,,,,"1:1"
657,"Positive control",1,"Matching + CLR",0.503905180921417,0.235193732811339,0.030368472234254,2500,77,77,"1:1"
657,"Positive control",4,"Oracle GWAS",0.278470014215473,0.137172723098548,0.0423495843086379,,,,"1:4"
657,"Positive control",4,"Standard GWAS",0.508308300509551,0.136503232594472,0.000196260297883226,,,,"1:4"
657,"Positive control",4,"PC-adjusted GWAS",0.312563031647328,0.137208508421843,0.0227256876746023,,,,"1:4"
657,"Positive control",4,"Matching + CLR",0.416219454415054,0.171776024210408,0.0146881919458478,2500,168,176,"1:4"
657,"Positive control",6,"Oracle GWAS",0.278470014215473,0.137172723098548,0.0423495843086379,,,,"1:6"
657,"Positive control",6,"Standard GWAS",0.508308300509551,0.136503232594472,0.000196260297883226,,,,"1:6"
657,"Positive control",6,"PC-adjusted GWAS",0.312563031647328,0.137208508421843,0.0227256876746023,,,,"1:6"
657,"Positive control",6,"Matching + CLR",0.381825891213745,0.162623764136194,0.018182160586921,2500,234,246,"1:6"
658,"Negative control",1,"Oracle GWAS",0.0213438934752501,0.111807654835603,0.848605256387639,,,,"1:1"
658,"Negative control",1,"Standard GWAS",0.677410936667807,0.110226918748172,7.96600533805485e-10,,,,"1:1"
658,"Negative control",1,"PC-adjusted GWAS",0.189557871645487,0.113499765201459,0.0948962446932758,,,,"1:1"
658,"Negative control",1,"Matching + CLR",-0.0727593542824284,0.190818720720478,0.702917563245367,2500,110,114,"1:1"
658,"Negative control",4,"Oracle GWAS",0.0213438934752501,0.111807654835603,0.848605256387639,,,,"1:4"
658,"Negative control",4,"Standard GWAS",0.677410936667807,0.110226918748172,7.96600533805485e-10,,,,"1:4"
658,"Negative control",4,"PC-adjusted GWAS",0.189557871645487,0.113499765201459,0.0948962446932758,,,,"1:4"
658,"Negative control",4,"Matching + CLR",0.00928598448548343,0.152160403632951,0.951337053370248,2500,259,273,"1:4"
658,"Negative control",6,"Oracle GWAS",0.0213438934752501,0.111807654835603,0.848605256387639,,,,"1:6"
658,"Negative control",6,"Standard GWAS",0.677410936667807,0.110226918748172,7.96600533805485e-10,,,,"1:6"
658,"Negative control",6,"PC-adjusted GWAS",0.189557871645487,0.113499765201459,0.0948962446932758,,,,"1:6"
658,"Negative control",6,"Matching + CLR",0.0247397618506504,0.146496799904194,0.86589092679779,2500,354,377,"1:6"
658,"Positive control",1,"Oracle GWAS",0.333667845663478,0.128934388777836,0.00965661813944105,,,,"1:1"
658,"Positive control",1,"Standard GWAS",0.56752971721802,0.128200344577731,9.55983646458721e-06,,,,"1:1"
658,"Positive control",1,"PC-adjusted GWAS",0.37523263340861,0.128887461672615,0.0035990531335194,,,,"1:1"
658,"Positive control",1,"Matching + CLR",0.55431073570573,0.241482158306502,0.0200744855440091,2500,74,74,"1:1"
658,"Positive control",4,"Oracle GWAS",0.333667845663478,0.128934388777836,0.00965661813944105,,,,"1:4"
658,"Positive control",4,"Standard GWAS",0.56752971721802,0.128200344577731,9.55983646458721e-06,,,,"1:4"
658,"Positive control",4,"PC-adjusted GWAS",0.37523263340861,0.128887461672615,0.0035990531335194,,,,"1:4"
658,"Positive control",4,"Matching + CLR",0.283062884741084,0.169078188474552,0.093019104560669,2500,186,189,"1:4"
658,"Positive control",6,"Oracle GWAS",0.333667845663478,0.128934388777836,0.00965661813944105,,,,"1:6"
658,"Positive control",6,"Standard GWAS",0.56752971721802,0.128200344577731,9.55983646458721e-06,,,,"1:6"
658,"Positive control",6,"PC-adjusted GWAS",0.37523263340861,0.128887461672615,0.0035990531335194,,,,"1:6"
658,"Positive control",6,"Matching + CLR",0.319225125995485,0.163138579506277,0.0494219669796759,2500,242,253,"1:6"
659,"Negative control",1,"Oracle GWAS",0.0975244650730404,0.111333122066088,0.381046391169718,,,,"1:1"
659,"Negative control",1,"Standard GWAS",0.770431545371578,0.109846117077798,2.32038865089487e-12,,,,"1:1"
659,"Negative control",1,"PC-adjusted GWAS",0.258934008703955,0.11337815874634,0.0223827847761855,,,,"1:1"
659,"Negative control",1,"Matching + CLR",-0.0408219945202549,0.202072594216368,0.839892873271269,2500,98,100,"1:1"
659,"Negative control",4,"Oracle GWAS",0.0975244650730404,0.111333122066088,0.381046391169718,,,,"1:4"
659,"Negative control",4,"Standard GWAS",0.770431545371578,0.109846117077798,2.32038865089487e-12,,,,"1:4"
659,"Negative control",4,"PC-adjusted GWAS",0.258934008703955,0.11337815874634,0.0223827847761855,,,,"1:4"
659,"Negative control",4,"Matching + CLR",-0.0408016894892106,0.160647253945687,0.799495361869692,2500,243,253,"1:4"
659,"Negative control",6,"Oracle GWAS",0.0975244650730404,0.111333122066088,0.381046391169718,,,,"1:6"
659,"Negative control",6,"Standard GWAS",0.770431545371578,0.109846117077798,2.32038865089487e-12,,,,"1:6"
659,"Negative control",6,"PC-adjusted GWAS",0.258934008703955,0.11337815874634,0.0223827847761855,,,,"1:6"
659,"Negative control",6,"Matching + CLR",-0.0506892004442776,0.15516898495291,0.743890918755295,2500,339,358,"1:6"
659,"Positive control",1,"Oracle GWAS",0.521197586689281,0.123768155044499,2.54152858421393e-05,,,,"1:1"
659,"Positive control",1,"Standard GWAS",0.757830501209883,0.123069572819447,7.37901034891274e-10,,,,"1:1"
659,"Positive control",1,"PC-adjusted GWAS",0.567522298629609,0.123733563470486,4.504191884664e-06,,,,"1:1"
659,"Positive control",1,"Matching + CLR",0.616186139423817,0.238824280654763,0.00876482817977507,2500,77,79,"1:1"
659,"Positive control",4,"Oracle GWAS",0.521197586689281,0.123768155044499,2.54152858421393e-05,,,,"1:4"
659,"Positive control",4,"Standard GWAS",0.757830501209883,0.123069572819447,7.37901034891274e-10,,,,"1:4"
659,"Positive control",4,"PC-adjusted GWAS",0.567522298629609,0.123733563470486,4.504191884664e-06,,,,"1:4"
659,"Positive control",4,"Matching + CLR",0.432296984025576,0.167189443562075,0.00918393406320677,2500,176,185,"1:4"
659,"Positive control",6,"Oracle GWAS",0.521197586689281,0.123768155044499,2.54152858421393e-05,,,,"1:6"
659,"Positive control",6,"Standard GWAS",0.757830501209883,0.123069572819447,7.37901034891274e-10,,,,"1:6"
659,"Positive control",6,"PC-adjusted GWAS",0.567522298629609,0.123733563470486,4.504191884664e-06,,,,"1:6"
659,"Positive control",6,"Matching + CLR",0.437543836309044,0.159486594296714,0.00569760738506853,2500,233,251,"1:6"
660,"Negative control",1,"Oracle GWAS",0.119240128330756,0.114105180748243,0.29602210090686,,,,"1:1"
660,"Negative control",1,"Standard GWAS",0.793310295428158,0.112609651402286,1.85753866113773e-12,,,,"1:1"
660,"Negative control",1,"PC-adjusted GWAS",0.255807204260397,0.116458693789611,0.0280526861884921,,,,"1:1"
660,"Negative control",1,"Matching + CLR",0.0594234204708008,0.199095284966947,0.765313061972142,2500,101,101,"1:1"
660,"Negative control",4,"Oracle GWAS",0.119240128330756,0.114105180748243,0.29602210090686,,,,"1:4"
660,"Negative control",4,"Standard GWAS",0.793310295428158,0.112609651402286,1.85753866113773e-12,,,,"1:4"
660,"Negative control",4,"PC-adjusted GWAS",0.255807204260397,0.116458693789611,0.0280526861884921,,,,"1:4"
660,"Negative control",4,"Matching + CLR",0.170199433557477,0.159394383604834,0.285049407402613,2500,220,228,"1:4"
660,"Negative control",6,"Oracle GWAS",0.119240128330756,0.114105180748243,0.29602210090686,,,,"1:6"
660,"Negative control",6,"Standard GWAS",0.793310295428158,0.112609651402286,1.85753866113773e-12,,,,"1:6"
660,"Negative control",6,"PC-adjusted GWAS",0.255807204260397,0.116458693789611,0.0280526861884921,,,,"1:6"
660,"Negative control",6,"Matching + CLR",0.136023291664888,0.152782688758078,0.372941111441931,2500,308,325,"1:6"
660,"Positive control",1,"Oracle GWAS",0.39987892563497,0.131714093630591,0.00239769927552238,,,,"1:1"
660,"Positive control",1,"Standard GWAS",0.639495608510822,0.130998617034618,1.05176564067586e-06,,,,"1:1"
660,"Positive control",1,"PC-adjusted GWAS",0.439839650978768,0.131765482995491,0.000843688415346271,,,,"1:1"
660,"Positive control",1,"Matching + CLR",0.353640040243579,0.227111483742479,0.117524868096639,2500,80,80,"1:1"
660,"Positive control",4,"Oracle GWAS",0.39987892563497,0.131714093630591,0.00239769927552238,,,,"1:4"
660,"Positive control",4,"Standard GWAS",0.639495608510822,0.130998617034618,1.05176564067586e-06,,,,"1:4"
660,"Positive control",4,"PC-adjusted GWAS",0.439839650978768,0.131765482995491,0.000843688415346271,,,,"1:4"
660,"Positive control",4,"Matching + CLR",0.334127282203126,0.170207855479526,0.048557602066112,2500,175,182,"1:4"
660,"Positive control",6,"Oracle GWAS",0.39987892563497,0.131714093630591,0.00239769927552238,,,,"1:6"
660,"Positive control",6,"Standard GWAS",0.639495608510822,0.130998617034618,1.05176564067586e-06,,,,"1:6"
660,"Positive control",6,"PC-adjusted GWAS",0.439839650978768,0.131765482995491,0.000843688415346271,,,,"1:6"
660,"Positive control",6,"Matching + CLR",0.371828327623085,0.163246082193818,0.0219598950527339,2500,231,242,"1:6"
661,"Negative control",1,"Oracle GWAS",-0.157944524280318,0.118913606587991,0.184102401503751,,,,"1:1"
661,"Negative control",1,"Standard GWAS",0.539654869675488,0.117604520674097,4.45960268845235e-06,,,,"1:1"
661,"Negative control",1,"PC-adjusted GWAS",-0.0735056053425588,0.120873205652626,0.543106837588319,,,,"1:1"
661,"Negative control",1,"Matching + CLR",-0.150822889734583,0.207980321048725,0.467920807331738,2500,93,93,"1:1"
661,"Negative control",4,"Oracle GWAS",-0.157944524280318,0.118913606587991,0.184102401503751,,,,"1:4"
661,"Negative control",4,"Standard GWAS",0.539654869675488,0.117604520674097,4.45960268845235e-06,,,,"1:4"
661,"Negative control",4,"PC-adjusted GWAS",-0.0735056053425588,0.120873205652626,0.543106837588319,,,,"1:4"
661,"Negative control",4,"Matching + CLR",-0.185241408108684,0.167612768407124,0.268381627292761,2500,240,250,"1:4"
661,"Negative control",6,"Oracle GWAS",-0.157944524280318,0.118913606587991,0.184102401503751,,,,"1:6"
661,"Negative control",6,"Standard GWAS",0.539654869675488,0.117604520674097,4.45960268845235e-06,,,,"1:6"
661,"Negative control",6,"PC-adjusted GWAS",-0.0735056053425588,0.120873205652626,0.543106837588319,,,,"1:6"
661,"Negative control",6,"Matching + CLR",-0.21942322631602,0.162722643496804,0.176640199506864,2500,345,364,"1:6"
661,"Positive control",1,"Oracle GWAS",0.649551498691006,0.117526078457086,3.25992096522506e-08,,,,"1:1"
661,"Positive control",1,"Standard GWAS",0.891506165979035,0.116753068550092,2.24376447450448e-14,,,,"1:1"
661,"Positive control",1,"PC-adjusted GWAS",0.684813332567693,0.117563016202265,5.70871141101698e-09,,,,"1:1"
661,"Positive control",1,"Matching + CLR",0.838052944924488,0.220569339312619,8.86785829958957e-05,2500,96,99,"1:1"
661,"Positive control",4,"Oracle GWAS",0.649551498691006,0.117526078457086,3.25992096522506e-08,,,,"1:4"
661,"Positive control",4,"Standard GWAS",0.891506165979035,0.116753068550092,2.24376447450448e-14,,,,"1:4"
661,"Positive control",4,"PC-adjusted GWAS",0.684813332567693,0.117563016202265,5.70871141101698e-09,,,,"1:4"
661,"Positive control",4,"Matching + CLR",0.709820318189107,0.149316840131042,1.17373284724862e-06,2500,194,206,"1:4"
661,"Positive control",6,"Oracle GWAS",0.649551498691006,0.117526078457086,3.25992096522506e-08,,,,"1:6"
661,"Positive control",6,"Standard GWAS",0.891506165979035,0.116753068550092,2.24376447450448e-14,,,,"1:6"
661,"Positive control",6,"PC-adjusted GWAS",0.684813332567693,0.117563016202265,5.70871141101698e-09,,,,"1:6"
661,"Positive control",6,"Matching + CLR",0.731861832788896,0.141023271171832,1.08585107703559e-07,2500,251,270,"1:6"
662,"Negative control",1,"Oracle GWAS",-0.0018526562657222,0.116378793199825,0.987298859543228,,,,"1:1"
662,"Negative control",1,"Standard GWAS",0.705636727807064,0.11522997901263,9.1412492538932e-10,,,,"1:1"
662,"Negative control",1,"PC-adjusted GWAS",0.122969213426902,0.118567809490035,0.299679279657883,,,,"1:1"
662,"Negative control",1,"Matching + CLR",0.0714589639821452,0.189102876310336,0.705456986111273,2500,112,116,"1:1"
662,"Negative control",4,"Oracle GWAS",-0.0018526562657222,0.116378793199825,0.987298859543228,,,,"1:4"
662,"Negative control",4,"Standard GWAS",0.705636727807064,0.11522997901263,9.1412492538932e-10,,,,"1:4"
662,"Negative control",4,"PC-adjusted GWAS",0.122969213426902,0.118567809490035,0.299679279657883,,,,"1:4"
662,"Negative control",4,"Matching + CLR",0.180252608673937,0.148384416846063,0.223841501313171,2500,253,261,"1:4"
662,"Negative control",6,"Oracle GWAS",-0.0018526562657222,0.116378793199825,0.987298859543228,,,,"1:6"
662,"Negative control",6,"Standard GWAS",0.705636727807064,0.11522997901263,9.1412492538932e-10,,,,"1:6"
662,"Negative control",6,"PC-adjusted GWAS",0.122969213426902,0.118567809490035,0.299679279657883,,,,"1:6"
662,"Negative control",6,"Matching + CLR",0.216563056176105,0.143140106649968,0.129559062645248,2500,334,351,"1:6"
662,"Positive control",1,"Oracle GWAS",0.529115856266802,0.125463869653222,2.47270465006416e-05,,,,"1:1"
662,"Positive control",1,"Standard GWAS",0.771528085908444,0.124752672862701,6.23148707051602e-10,,,,"1:1"
662,"Positive control",1,"PC-adjusted GWAS",0.565847938568768,0.125469498590225,6.4875136701615e-06,,,,"1:1"
662,"Positive control",1,"Matching + CLR",0.635988766719997,0.238001849075503,0.00657841361282637,2500,78,82,"1:1"
662,"Positive control",4,"Oracle GWAS",0.529115856266802,0.125463869653222,2.47270465006416e-05,,,,"1:4"
662,"Positive control",4,"Standard GWAS",0.771528085908444,0.124752672862701,6.23148707051602e-10,,,,"1:4"
662,"Positive control",4,"PC-adjusted GWAS",0.565847938568768,0.125469498590225,6.4875136701615e-06,,,,"1:4"
662,"Positive control",4,"Matching + CLR",0.465930918191352,0.163718557071915,0.00408891260342877,2500,182,187,"1:4"
662,"Positive control",6,"Oracle GWAS",0.529115856266802,0.125463869653222,2.47270465006416e-05,,,,"1:6"
662,"Positive control",6,"Standard GWAS",0.771528085908444,0.124752672862701,6.23148707051602e-10,,,,"1:6"
662,"Positive control",6,"PC-adjusted GWAS",0.565847938568768,0.125469498590225,6.4875136701615e-06,,,,"1:6"
662,"Positive control",6,"Matching + CLR",0.48139614850026,0.156112844988046,0.00185228762007686,2500,241,251,"1:6"
663,"Negative control",1,"Oracle GWAS",0.0387755835412802,0.117289220220364,0.740948144784017,,,,"1:1"
663,"Negative control",1,"Standard GWAS",0.740889147577837,0.116094065928441,1.75018077844206e-10,,,,"1:1"
663,"Negative control",1,"PC-adjusted GWAS",0.155013883402928,0.119660652294937,0.195166504568135,,,,"1:1"
663,"Negative control",1,"Matching + CLR",-0.0190483266058204,0.195190890106963,0.922257859652062,2500,99,101,"1:1"
663,"Negative control",4,"Oracle GWAS",0.0387755835412802,0.117289220220364,0.740948144784017,,,,"1:4"
663,"Negative control",4,"Standard GWAS",0.740889147577837,0.116094065928441,1.75018077844206e-10,,,,"1:4"
663,"Negative control",4,"PC-adjusted GWAS",0.155013883402928,0.119660652294937,0.195166504568135,,,,"1:4"
663,"Negative control",4,"Matching + CLR",0.0149917211358073,0.157711828278472,0.924268251678996,2500,236,247,"1:4"
